LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Unit.Code,Unit,PowerCode.Code,PowerCode,Value,Flag.Codes,Flags
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1993,PC,Percentage,0,Units,9.933333,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1994,PC,Percentage,0,Units,9.033334,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1995,PC,Percentage,0,Units,8.3,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1996,PC,Percentage,0,Units,8.483334,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1997,PC,Percentage,0,Units,7.708333,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1998,PC,Percentage,0,Units,6.933333,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1999,PC,Percentage,0,Units,6.316667,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2000,PC,Percentage,0,Units,5.775,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2001,PC,Percentage,0,Units,6.041667,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2002,PC,Percentage,0,Units,6.241667,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2003,PC,Percentage,0,Units,6.333333,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2004,PC,Percentage,0,Units,5.9,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2005,PC,Percentage,0,Units,5.683333,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2006,PC,Percentage,0,Units,5.366667,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2007,PC,Percentage,0,Units,4.958333,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2008,PC,Percentage,0,Units,4.933333,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2009,PC,Percentage,0,Units,6.291667,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2010,PC,Percentage,0,Units,6.558333,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2011,PC,Percentage,0,Units,6.241667,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2012,PC,Percentage,0,Units,5.95,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2013,PC,Percentage,0,Units,5.791667,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2014,PC,Percentage,0,Units,5.641667,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2015,PC,Percentage,0,Units,5.516667,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2016,PC,Percentage,0,Units,5.525,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2017,PC,Percentage,0,Units,5.3,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2018,PC,Percentage,0,Units,4.908333,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2019,PC,Percentage,0,Units,4.508333,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2020,PC,Percentage,0,Units,7.858333,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2021,PC,Percentage,0,Units,6.075,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2022,PC,Percentage,0,Units,4.408333,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2023,PC,Percentage,0,Units,4.491667,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1976,PC,Percentage,0,Units,4.433333,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1977,PC,Percentage,0,Units,5.133333,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1978,PC,Percentage,0,Units,5.466667,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1979,PC,Percentage,0,Units,4.866667,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1980,PC,Percentage,0,Units,5.108333,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1981,PC,Percentage,0,Units,5.241667,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1982,PC,Percentage,0,Units,8.75,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1983,PC,Percentage,0,Units,9.966666,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1984,PC,Percentage,0,Units,9.5,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1985,PC,Percentage,0,Units,8.716666,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1986,PC,Percentage,0,Units,7.891667,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1987,PC,Percentage,0,Units,7.191667,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1988,PC,Percentage,0,Units,6.283333,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1989,PC,Percentage,0,Units,6.316667,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1990,PC,Percentage,0,Units,7.2,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1991,PC,Percentage,0,Units,9.441667,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1992,PC,Percentage,0,Units,10.675,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1993,PC,Percentage,0,Units,10.56667,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1994,PC,Percentage,0,Units,9.641666,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1995,PC,Percentage,0,Units,8.683333,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1996,PC,Percentage,0,Units,8.8,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1997,PC,Percentage,0,Units,7.958333,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1998,PC,Percentage,0,Units,7.175,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1999,PC,Percentage,0,Units,6.5,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2000,PC,Percentage,0,Units,5.725,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2001,PC,Percentage,0,Units,6.316667,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2002,PC,Percentage,0,Units,6.858333,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2003,PC,Percentage,0,Units,6.558333,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2004,PC,Percentage,0,Units,6.141667,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2005,PC,Percentage,0,Units,5.833333,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2006,PC,Percentage,0,Units,5.591667,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2007,PC,Percentage,0,Units,5.483333,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2008,PC,Percentage,0,Units,5.608333,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2009,PC,Percentage,0,Units,8.225,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2010,PC,Percentage,0,Units,7.558333,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2011,PC,Percentage,0,Units,6.658333,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2012,PC,Percentage,0,Units,6.416667,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2013,PC,Percentage,0,Units,6.225,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2014,PC,Percentage,0,Units,6.15,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2015,PC,Percentage,0,Units,6.266667,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2016,PC,Percentage,0,Units,6.533333,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2017,PC,Percentage,0,Units,5.766667,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2018,PC,Percentage,0,Units,4.983333,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2019,PC,Percentage,0,Units,4.966667,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2020,PC,Percentage,0,Units,7.983333,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2021,PC,Percentage,0,Units,6.35,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2022,PC,Percentage,0,Units,4.3,,
CAN,Canada,LRUN25MA,"Unemployment rate, Aged 25-54, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2023,PC,Percentage,0,Units,4.6,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1976,PC,Percentage,0,Units,5.283333,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1977,PC,Percentage,0,Units,6.033333,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1978,PC,Percentage,0,Units,6.441667,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1979,PC,Percentage,0,Units,5.775,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1980,PC,Percentage,0,Units,5.758333,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1981,PC,Percentage,0,Units,5.958333,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1982,PC,Percentage,0,Units,8.891666,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1983,PC,Percentage,0,Units,9.966666,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1984,PC,Percentage,0,Units,9.775,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1985,PC,Percentage,0,Units,9.116667,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1986,PC,Percentage,0,Units,8.3,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1987,PC,Percentage,0,Units,7.758333,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1988,PC,Percentage,0,Units,6.933333,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1989,PC,Percentage,0,Units,6.825,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1990,PC,Percentage,0,Units,7.333333,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1991,PC,Percentage,0,Units,9.25,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1992,PC,Percentage,0,Units,10.05,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1993,PC,Percentage,0,Units,10.28333,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1994,PC,Percentage,0,Units,9.383333,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1995,PC,Percentage,0,Units,8.5,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1996,PC,Percentage,0,Units,8.625,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1997,PC,Percentage,0,Units,7.841667,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1998,PC,Percentage,0,Units,7.066667,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1999,PC,Percentage,0,Units,6.425,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2000,PC,Percentage,0,Units,5.741667,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2001,PC,Percentage,0,Units,6.183333,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2002,PC,Percentage,0,Units,6.575,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2003,PC,Percentage,0,Units,6.441667,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2004,PC,Percentage,0,Units,6.008333,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2005,PC,Percentage,0,Units,5.766667,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2006,PC,Percentage,0,Units,5.508333,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2007,PC,Percentage,0,Units,5.216667,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2008,PC,Percentage,0,Units,5.3,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2009,PC,Percentage,0,Units,7.308333,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2010,PC,Percentage,0,Units,7.091667,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2011,PC,Percentage,0,Units,6.466667,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2012,PC,Percentage,0,Units,6.2,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2013,PC,Percentage,0,Units,6,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2014,PC,Percentage,0,Units,5.891667,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2015,PC,Percentage,0,Units,5.916667,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2016,PC,Percentage,0,Units,6.033333,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2017,PC,Percentage,0,Units,5.533333,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2018,PC,Percentage,0,Units,4.941667,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2019,PC,Percentage,0,Units,4.741667,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2020,PC,Percentage,0,Units,7.908333,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2021,PC,Percentage,0,Units,6.208333,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2022,PC,Percentage,0,Units,4.325,,
CAN,Canada,LRUN25TT,"Unemployment rate, Aged 25-54, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2023,PC,Percentage,0,Units,4.525,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1976,PC,Percentage,0,Units,4.609668,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1977,PC,Percentage,0,Units,5.43749,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1978,PC,Percentage,0,Units,5.612896,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1979,PC,Percentage,0,Units,4.870967,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1980,PC,Percentage,0,Units,5.165426,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1981,PC,Percentage,0,Units,4.469711,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1982,PC,Percentage,0,Units,6.619909,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1983,PC,Percentage,0,Units,8.141931,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1984,PC,Percentage,0,Units,7.557618,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1985,PC,Percentage,0,Units,7.800044,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1986,PC,Percentage,0,Units,7.35731,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1987,PC,Percentage,0,Units,7.663568,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1988,PC,Percentage,0,Units,6.118737,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1989,PC,Percentage,0,Units,6.066172,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1990,PC,Percentage,0,Units,5.712159,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1991,PC,Percentage,0,Units,7.950288,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1992,PC,Percentage,0,Units,8.459994,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1993,PC,Percentage,0,Units,9.544747,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1994,PC,Percentage,0,Units,8.381444,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1995,PC,Percentage,0,Units,8.02892,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1996,PC,Percentage,0,Units,7.559769,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1997,PC,Percentage,0,Units,7.646476,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1998,PC,Percentage,0,Units,6.723809,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1999,PC,Percentage,0,Units,5.327962,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2000,PC,Percentage,0,Units,5.501657,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2001,PC,Percentage,0,Units,5.634839,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2002,PC,Percentage,0,Units,5.783439,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2003,PC,Percentage,0,Units,5.536738,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2004,PC,Percentage,0,Units,5.683204,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2005,PC,Percentage,0,Units,5.346691,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2006,PC,Percentage,0,Units,5.294873,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2007,PC,Percentage,0,Units,5.09031,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2008,PC,Percentage,0,Units,5.138632,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2009,PC,Percentage,0,Units,5.909808,,
